Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2021-05-05,03:20,0.3,0,7.7,45,73,5.4,985.5,10.7
2021-05-05,03:30,2,0,7.7,45,74,5.8,985.7,10.2
2021-05-05,03:40,6,0,7.7,45,70,5.4,985.7,8.7
2021-05-05,03:50,11.5,0,7.6,46,73,5.5,985.7,10.7
2021-05-05,04:00,18.1,0,7.6,46,71,5.2,985.5,8.4
2021-05-05,04:10,26,0,7.6,46,73,5.5,985.7,9.3
2021-05-05,04:20,35.4,0,7.7,45,73,5.6,985.9,8.7
2021-05-05,04:30,44.6,0,7.7,45,74,5.9,985.7,9.6
2021-05-05,04:40,52.8,0,7.8,45,80,6,985.7,9.3
2021-05-05,04:50,60,0,7.8,45,78,6.9,985.7,11
2021-05-05,05:00,68.8,0,7.7,45,76,6.6,985.9,11
2021-05-05,05:10,80.4,0,7.9,44,75,6.9,985.7,11
2021-05-05,05:20,97.2,0,7.9,44,71,7,985.7,11.3
2021-05-05,05:30,123.2,0,7.9,44,76,6.7,985.9,11
2021-05-05,05:40,135.3,0,8.1,43,77,6.8,985.9,11.3
2021-05-05,05:50,144.3,0,8,43,73,6.9,986,11.6
2021-05-05,06:00,160.3,0,8.1,43,70,6.6,985.9,11
2021-05-05,06:10,180.7,0,8,43,71,6.8,985.9,11
2021-05-05,06:20,200.7,0,8,43,74,7.6,986,11.9
2021-05-05,06:30,222.9,0,8.1,43,73,7.6,986.2,11.9
2021-05-05,06:40,239.8,0,8.2,42,63,6.6,986,10.7
2021-05-05,06:50,246.7,0,8.2,41,67,8.4,986.4,12.8
2021-05-05,07:00,267.5,0,8.3,41,67,7.3,986.4,11.9
2021-05-05,07:10,284.2,0,8.4,41,71,6.3,986.4,10.4
2021-05-05,07:20,293.8,0,8.5,41,69,6.8,986.6,10.2
2021-05-05,07:30,310.8,0,8.5,41,75,6.7,986.6,10.7
2021-05-05,07:40,334.1,0,8.4,41,69,6.6,986.6,10.7
2021-05-05,07:50,362.5,0,8.5,40,70,6.3,986.2,9.9
2021-05-05,08:00,383.4,0,8.6,40,68,6.2,986.6,9.9
2021-05-05,08:10,424.2,0,8.7,39,75,6.2,986.7,9.6
2021-05-05,08:20,459.3,0,9,39,71,4.9,986.7,9.9
2021-05-05,08:30,482.5,0,9.2,39,80,5.2,986.7,8.1
2021-05-05,08:40,518.9,0,9,38,84,5.5,986.9,8.4
2021-05-05,08:50,550.2,0,9.2,38,80,5.4,986.9,8.7
2021-05-05,09:00,557.6,0,9.3,37,77,5.2,986.9,8.7
2021-05-05,09:10,550,0,9.5,37,87,5.7,986.9,9
2021-05-05,09:20,528.2,0,9.4,36,81,4.9,986.9,8.1
2021-05-05,09:30,560.8,0,9.8,36,75,4.7,986.9,7.8
2021-05-05,09:40,594,0,9.8,36,69,5.3,986.9,9.3
2021-05-05,09:50,574.2,0,9.8,35,69,4.7,987.1,8.1
2021-05-05,10:00,522.5,0,10.1,35,79,4.5,987.2,8.1
2021-05-05,10:10,531.8,0,10.2,35,67,4,987.2,7.2
2021-05-05,10:20,537.8,0,10.3,35,82,3.5,987.2,6
2021-05-05,10:30,560.2,0,10.4,34,76,3.8,987.2,6.9
2021-05-05,10:40,573,0,10.6,35,75,3.5,987.2,6.6
2021-05-05,10:50,601.4,0,10.6,34,84,4.1,987.6,7.2
2021-05-05,11:00,668.7,0,10.8,34,72,4.3,987.2,7.8
2021-05-05,11:10,676.8,0,10.6,34,84,4,987.4,7.2
2021-05-05,11:20,648.6,0,10.6,34,81,4.3,987.2,7.5
2021-05-05,11:30,675.7,0,10.9,34,71,4.9,987.6,8.1
2021-05-05,11:40,701.2,0,11,34,61,4,987.6,7.2
2021-05-05,11:50,691.7,0,10.8,34,87,4.2,987.6,7.2
2021-05-05,12:00,711.4,0,11,33,94,3.4,987.7,7.2
2021-05-05,12:10,725.4,0,11.1,34,84,3.2,987.6,5.7
2021-05-05,12:20,727.7,0,11.1,33,87,3.4,987.6,6.6
2021-05-05,12:30,682.8,0,11.8,34,88,2.6,987.6,6.9
2021-05-05,12:40,650.7,0,11.5,34,81,3.7,987.7,8.1
2021-05-05,12:50,684.2,0,11.9,34,89,2.9,987.7,5.4
2021-05-05,13:00,659.9,0,11.8,33,84,3.8,987.7,6.9
2021-05-05,13:10,637.9,0,11.7,32,76,3.6,988.1,5.7
2021-05-05,13:20,621.8,0,11.5,33,95,3.1,987.9,6.3
2021-05-05,13:30,656.8,0,11.5,32,74,3.4,987.9,6
2021-05-05,13:40,633.7,0,12,32,86,3,988.1,6.3
2021-05-05,13:50,222.3,0,11.9,32,83,3.1,987.9,5.4
2021-05-05,14:00,277.6,0,11.7,32,88,2.4,987.9,5.1
2021-05-05,14:10,286.1,0,12.6,31,71,1.1,987.9,3.6
2021-05-05,14:20,215.9,0,12,31,101,2.1,987.9,4.5
2021-05-05,14:30,192.8,0,11.9,31,100,1.9,988.1,5.1
2021-05-05,14:40,169.8,0,12,34,121,3.1,988.4,5.4
2021-05-05,14:50,151.9,0,11.7,35,135,3.5,988.4,5.7
2021-05-05,15:00,128.1,0,11.8,35,94,2.8,988.4,5.4
2021-05-05,15:10,89.4,0,11.5,33,93,3.2,988.4,6.6
2021-05-05,15:20,86.9,0,11.6,34,76,3.9,988.6,6.6
2021-05-05,15:30,91.3,0,11.5,35,92,4.2,988.7,6.6
2021-05-05,15:40,102.2,0,11.5,35,126,3,988.7,5.4
2021-05-05,15:50,151.7,0,11.4,36,110,3,988.9,5.4
2021-05-05,16:00,168.3,0,11,39,147,4.3,989.1,9
2021-05-05,16:10,152.6,0,10.6,41,146,3.7,989.1,5.7
2021-05-05,16:20,140.9,0,10.4,43,131,4.1,989.2,6.6
2021-05-05,16:30,193.5,0,10.1,45,137,4.3,989.2,7.8
2021-05-05,16:40,179.7,0,10.1,45,139,4,989.2,6.6
2021-05-05,16:50,116.2,0,10,46,167,4.7,989.4,7.2
2021-05-05,17:00,71.7,0,10,44,169,4.6,989.6,6.6
2021-05-05,17:10,63.7,0,10.1,42,139,1.8,989.6,3.9
2021-05-05,17:20,60.3,0,10.4,43,142,2.2,989.6,4.5
2021-05-05,17:30,49.6,0,10.5,42,163,3,989.8,5.1
2021-05-05,17:40,43.4,0,10.4,39,153,2.8,989.8,5.4
2021-05-05,17:50,44.1,0,10.5,39,154,2.6,989.8,4.5
2021-05-05,18:00,48.7,0,9.9,41,187,2.8,989.9,6.3
2021-05-05,18:10,45.2,0,9.6,43,243,3.1,989.9,5.7
2021-05-05,18:20,38.2,0,9.6,43,231,4.3,990.1,6.9
2021-05-05,18:30,34.2,0,9.8,42,227,2.8,990.1,4.8
2021-05-05,18:40,27.2,0,9.6,43,219,2.6,990.3,5.1
2021-05-05,18:50,22,0,9.5,43,218,2.7,990.3,5.1
2021-05-05,19:00,21,0,9.4,44,230,3.1,990.3,4.8
2021-05-05,19:10,19,0,9.4,44,231,3.1,990.4,5.1
2021-05-05,19:20,13.8,0,9.4,44,219,2.2,990.4,4.5
2021-05-05,19:30,9.3,0,9.4,43,206,2.8,990.4,5.4
2021-05-05,19:40,5,0,9.3,43,208,3.2,990.6,6.9
2021-05-05,19:50,2.1,0,9.1,44,214,3,990.8,6
2021-05-05,20:00,0.3,0,9.1,44,205,2.8,990.8,5.4
2021-05-05,20:10,-0,0,9,45,176,2.5,990.8,6
2021-05-05,20:20,-1.2,0,8.8,46,157,3.4,990.9,5.7
2021-05-05,20:30,-1.1,0,8.7,47,146,3,990.9,4.5
2021-05-05,20:40,-0.8,0,8.6,49,127,2.5,990.9,3.9
2021-05-05,20:50,-0.6,0,8.5,50,131,2.1,991.1,3.6
2021-05-05,21:00,-0.6,0,8.4,49,132,2.7,991.1,3.6
2021-05-05,21:10,-0.6,0,8.4,50,138,2.5,991.1,3.6
2021-05-05,21:20,-0.6,0,8.4,50,139,2.2,991.3,3.3
2021-05-05,21:30,-0.5,0,8.4,49,129,2.8,991.1,3.9
2021-05-05,21:40,-0.6,0,8.3,50,135,2.7,991.3,3.6
2021-05-05,21:50,-0.7,0,8.3,50,141,2.8,991.3,3.6
2021-05-05,22:00,-0.5,0,8.3,49,135,2.8,991.3,3.6
2021-05-05,22:10,-0.6,0,8.3,49,133,3.1,991.3,4.2
2021-05-05,22:20,-0.6,0,8.3,49,138,3.4,991.3,5.1
2021-05-05,22:30,-0.6,0,8.1,50,138,3.3,991.3,5.4
2021-05-05,22:40,-0.6,0,8.2,49,140,4,991.4,6
2021-05-05,22:50,-0.8,0,8.1,51,153,3.6,991.4,5.1
2021-05-05,23:00,-1,0,7.9,53,143,2.8,991.6,4.5
2021-05-05,23:10,-1,0,7.6,54,144,3.8,991.6,6.3
2021-05-05,23:20,-1,0,7.6,54,151,3.4,991.8,4.8
2021-05-05,23:30,-0.8,0,7.6,54,146,2.8,991.8,3.9
2021-05-05,23:40,-0.6,0,7.6,54,153,2.9,991.8,4.5
2021-05-05,23:50,-0.6,0,7.7,54,161,3,991.8,4.5
2021-05-06,00:00,-0.5,0,7.6,54,120,3.4,991.8,5.4
2021-05-06,00:10,-0.6,0,7.5,55,128,3.2,991.8,4.8
2021-05-06,00:20,-0.5,0,7.5,56,130,2.6,991.8,3.9
2021-05-06,00:30,-0.6,0,7.5,54,132,2.5,991.9,3.6
2021-05-06,00:40,-0.6,0,7.5,55,130,1.6,991.9,2.4
2021-05-06,00:50,-0.8,0,7.5,55,131,1,992.1,1.5
2021-05-06,01:00,-2.9,0,7.1,57,173,1,992.1,3
2021-05-06,01:10,-2.2,0,6.5,60,215,1.5,992.3,3
2021-05-06,01:20,-1.5,0,6.5,63,141,1.3,992.3,2.7
2021-05-06,01:30,-0.6,0,6.1,64,101,2.8,992.3,4.8
2021-05-06,01:40,-0.6,0,5.8,67,90,4.6,992.1,6.9
2021-05-06,01:50,-0.5,0,5.6,69,93,5.7,992.1,8.4
2021-05-06,02:00,-0.4,0,5.4,71,93,5.9,992.1,9
2021-05-06,02:10,-0.4,0,5.5,71,81,5.4,991.9,7.8
2021-05-06,02:20,-0.3,0,5.6,71,102,3.3,992.1,6.6
2021-05-06,02:30,-0.3,0,5.6,71,119,2.5,992.1,4.8
2021-05-06,02:40,0.3,0,5.9,69,128,1.9,992.1,3.6
2021-05-06,02:50,0.3,0,6.1,67,150,3.4,992.1,5.4
2021-05-06,03:00,0,0,5.9,67,112,2.3,992.1,4.5
2021-05-06,03:10,0.4,0,5.5,69,86,4,992.1,7.2
2021-05-06,03:20,1,0,5.6,69,99,4.7,991.9,7.8
2021-05-06,03:30,1.8,0,5.7,69,96,5.5,991.8,7.5
2021-05-06,03:40,4,0,5.7,68,93,5.2,991.8,7.5
2021-05-06,03:50,6.6,0,5.7,67,94,4.4,991.8,7.2
2021-05-06,04:00,9.6,0,5.9,67,88,3.6,991.9,6.3
2021-05-06,04:10,15,0,5.5,69,90,3.4,991.9,6
2021-05-06,04:20,22.9,0,5.7,69,99,3.5,991.9,5.7
2021-05-06,04:30,34.8,0,5.6,70,131,2.8,992.1,5.4
2021-05-06,04:40,45.2,0,5.8,68,148,2,992.1,3.9
2021-05-06,04:50,52.9,0,5.7,68,153,3,992.1,5.1
2021-05-06,05:00,52.8,0,6,68,125,1.9,992.1,3.9
2021-05-06,05:10,68.2,0,5.9,66,176,2.8,992.1,4.5
2021-05-06,05:20,82.5,0,6,65,171,2.8,992.1,4.2
2021-05-06,05:30,70,0,6.2,65,169,2.5,992.3,3.6
2021-05-06,05:40,68.7,0,6.3,64,157,2.6,992.3,3.9
2021-05-06,05:50,84.5,0,6.4,64,142,2.2,992.3,3.3
2021-05-06,06:00,81.2,0,6.4,66,128,2.1,992.3,3.6
2021-05-06,06:10,82.1,0,6.2,66,123,2.4,992.3,3.6
2021-05-06,06:20,100.5,0,6.1,65,116,2.7,992.3,3.9
2021-05-06,06:30,120.3,0,6.3,65,105,3.9,992.3,6
2021-05-06,06:40,109.6,0,6.4,64,110,3.3,992.3,5.1
2021-05-06,06:50,105,0,6.5,65,118,3.3,992.4,5.7
2021-05-06,07:00,105,0,6.5,64,127,2.2,992.4,3.6
2021-05-06,07:10,109.2,0,6.5,65,163,1.6,992.6,3
2021-05-06,07:20,101.6,0,6.5,66,182,1.3,992.6,3
2021-05-06,07:30,117.6,0,6.5,65,171,1.3,992.8,3
2021-05-06,07:40,162.3,0,6.5,64,190,1.9,992.8,3.6
2021-05-06,07:50,130.8,0,6.5,64,182,1.9,992.8,3.3
2021-05-06,08:00,120.7,0,6.5,65,177,2.1,993,3.6
2021-05-06,08:10,106.2,0,6.5,64,156,1.4,993.1,2.7
2021-05-06,08:20,105.4,0,6.5,64,159,1.6,993.1,2.7
2021-05-06,08:30,110.5,0,6.5,64,160,1.8,993.1,3.6
2021-05-06,08:40,115.6,0,6.5,64,167,2.1,993.1,3.6
2021-05-06,08:50,140,0,6.5,62,163,2.4,993.3,3.6
2021-05-06,09:00,168,0,6.4,62,162,2.8,993.3,5.4
2021-05-06,09:10,186.9,0,6.4,61,139,2.5,993.5,4.8
2021-05-06,09:20,187.4,0,6.4,63,151,2.7,993.5,4.8
2021-05-06,09:30,216.1,0,6.5,63,137,3.4,993.6,5.1
2021-05-06,09:40,172.7,0,6.5,62,142,2.4,993.6,4.8
2021-05-06,09:50,170.6,0,6.5,61,137,2.3,993.8,4.2
2021-05-06,10:00,168.2,0,6.5,61,138,2.7,993.8,5.1
2021-05-06,10:10,144,0,6.3,61,120,3.1,993.8,5.1
2021-05-06,10:20,141.6,0,6.5,62,121,2.5,993.8,6.3
2021-05-06,10:30,160.9,0,6.4,63,126,3.1,994,5.4
2021-05-06,10:40,163.2,0,6.4,63,128,2.9,993.8,4.5
2021-05-06,10:50,153.3,0,6.2,63,138,2.8,994,4.5
2021-05-06,11:00,130.9,0,6.4,63,133,2.8,994.1,4.5
2021-05-06,11:10,127.1,0,6.3,63,126,2.4,994.1,4.8
2021-05-06,11:20,113.1,0,6.4,63,138,3,994.1,4.5
2021-05-06,11:30,121.7,0,6.3,62,120,2.6,994.3,5.1
2021-05-06,11:40,182.1,0,6.5,63,121,2.5,994.3,3.6
2021-05-06,11:50,169.9,0,6.4,64,122,3.4,994.3,5.1
2021-05-06,12:00,187.4,0,6.2,64,124,2.8,994.5,5.1
2021-05-06,12:10,178.7,0,6,64,145,2.7,994.5,5.1
2021-05-06,12:20,178.6,0,6.1,64,147,3.1,994.5,4.8
2021-05-06,12:30,184.8,0,6.1,64,129,2.5,994.5,4.5
2021-05-06,12:40,194,0,6,65,145,2.8,994.5,5.4
2021-05-06,12:50,216.2,0,6.3,66,136,2.9,994.5,5.1
2021-05-06,13:00,235.2,0,6.2,67,129,3,994.5,5.4
2021-05-06,13:10,242.9,0,6.2,68,133,3.2,994.5,5.1
2021-05-06,13:20,262.2,0,6.2,67,131,3.2,994.5,4.8
2021-05-06,13:30,242.5,0,6.1,66,121,2.9,994.5,4.8
2021-05-06,13:40,191,0,6.7,66,127,2.3,994.5,3.9
2021-05-06,13:50,197.4,0,6.7,65,143,1.9,994.5,3.6
2021-05-06,14:00,230.6,0,6.8,65,154,2.1,994.5,3.9
2021-05-06,14:10,238.2,0,6.7,64,149,2,994.3,3.6
2021-05-06,14:20,214.1,0,6.9,63,128,2.2,994.5,4.2
2021-05-06,14:30,226.7,0,7,63,130,2.2,994.5,3.6
2021-05-06,14:40,230.9,0,7.2,62,137,2.1,994.5,3.9
2021-05-06,14:50,260.2,0,7.4,62,121,1.6,994.3,2.7
2021-05-06,15:00,244.9,0,7.5,61,129,2.2,994.3,3.9
2021-05-06,15:10,238.2,0,7.8,59,149,1.9,994.3,3
2021-05-06,15:20,310,0,7.9,57,157,1.9,994.3,3.9
2021-05-06,15:30,146.4,0,8.4,57,166,1.8,994.1,2.7
2021-05-06,15:40,122.9,0,7.9,56,152,2.5,994.1,3.9
2021-05-06,15:50,125.1,0,8.1,56,167,1.3,994.1,3
2021-05-06,16:00,213.9,0,8.2,56,156,1.3,994.1,2.4
2021-05-06,16:10,126.6,0,8.4,55,141,1.3,994.1,2.7
2021-05-06,16:20,127.3,0,8.3,54,146,1.3,994.1,3.6
2021-05-06,16:30,127.9,0,8.5,55,131,1.2,994.1,3
2021-05-06,16:40,105.6,0,8.4,57,343,2,994.3,3.3
2021-05-06,16:50,141.4,0,8,57,344,2.7,994.3,4.8
2021-05-06,17:00,196.1,0,7.8,58,316,2.7,994.3,4.5
2021-05-06,17:10,114.3,0,7.7,60,356,3.2,994.3,4.5
2021-05-06,17:20,97.2,0,7.6,61,11,3,994.3,5.4
2021-05-06,17:30,75.3,0,7.8,63,47,1.5,994.3,3.3
2021-05-06,17:40,64.8,0,7.1,64,110,4,994.5,6.3
2021-05-06,17:50,66.8,0,6.7,67,114,4.4,994.5,6.3
2021-05-06,18:00,49.5,0,6.6,67,120,3.1,994.8,6.9
2021-05-06,18:10,37.2,0,6,69,135,2.7,994.8,5.4
2021-05-06,18:20,36.9,0,5.7,72,154,3.4,995,5.1
2021-05-06,18:30,42.4,0,6.2,73,142,2.5,995,4.8
2021-05-06,18:40,41.8,0,5.7,74,145,2.3,995.1,3.9
2021-05-06,18:50,28.2,0,5.8,75,130,1.3,995.1,2.7
2021-05-06,19:00,16.3,0,5.8,75,149,1.4,995.1,3
2021-05-06,19:10,8.9,0,5.9,74,161,1.3,995.3,3
2021-05-06,19:20,6.1,0,5.9,75,187,0.9,995.3,1.5
2021-05-06,19:30,4.6,0,5.9,75,198,0.8,995.3,1.5
2021-05-06,19:40,3.5,0,5.9,75,187,1,995.5,1.5
2021-05-06,19:50,1.9,0,5.9,75,179,0.8,995.5,1.5
2021-05-06,20:00,0.5,0,6.1,74,135,1.1,995.6,2.1
2021-05-06,20:10,-0.2,0,6,76,121,1.2,995.6,1.8
2021-05-06,20:20,-0.5,0,5.8,78,122,1.2,995.8,1.8
2021-05-06,20:30,-0.9,0,5.6,78,127,1,995.8,1.8
2021-05-06,20:40,-0.6,0,5.5,79,132,0.7,995.8,1.2
2021-05-06,20:50,-0.6,0,5.4,79,127,1.1,995.8,1.8
2021-05-06,21:00,-0.8,0,5.2,79,140,0.9,995.8,1.5
2021-05-06,21:10,-0.9,0,5.2,79,139,1.1,995.8,1.8
2021-05-06,21:20,-0.7,0,5.2,79,141,0.9,995.8,1.2
2021-05-06,21:30,-0.6,0,5.2,79,156,0.6,995.8,1.2
2021-05-06,21:40,-0.5,0,5.4,79,172,0.6,995.8,1.2
2021-05-06,21:50,-0.9,0,5.2,79,262,0.5,995.8,1.2
2021-05-06,22:00,-1.1,0,5.2,79,185,0.4,995.8,0.9
2021-05-06,22:10,-0.8,0,5.4,80,155,0.5,995.6,0.9
2021-05-06,22:20,-0.9,0,5.3,80,138,0.7,995.6,1.2
2021-05-06,22:30,-0.5,0,5.3,79,145,0.4,995.8,0.9
2021-05-06,22:40,-0.5,0,5.2,79,180,0.3,995.8,0.9
2021-05-06,22:50,-0.8,0,5.2,79,180,0,995.8,0.3
2021-05-06,23:00,-0.6,0,5.4,80,157,0.5,995.8,1.5
2021-05-06,23:10,-0.3,0,5.2,80,135,1.1,995.8,1.8
2021-05-06,23:20,-0.2,0,5.2,79,155,1.1,995.8,1.8
2021-05-06,23:30,-0.1,0,5,78,145,1.3,995.8,2.4
2021-05-06,23:40,0,0,5.1,78,127,1,995.8,2.1
2021-05-06,23:50,-0,0,5.1,79,141,1,995.8,1.5
2021-05-07,00:00,-0.1,0,5,79,148,0.6,995.8,0.9
2021-05-07,00:10,-0.2,0,5.1,80,153,0.2,996,0.6
2021-05-07,00:20,0,0,5,80,152,0,996.2,0.6
2021-05-07,00:30,-0,0,5.1,81,136,0.4,996.2,0.6
2021-05-07,00:40,-0,0,5.1,81,135,0.3,996.2,0.6
2021-05-07,00:50,-0.1,0,5.1,81,135,0.1,996.2,0.6
2021-05-07,01:00,-0,0,5.1,81,135,0.2,996.2,0.6
2021-05-07,01:10,-0.1,0,5.2,81,129,0.4,996.2,0.9
2021-05-07,01:20,-0.2,0,5.2,81,134,0.7,996.2,1.2
2021-05-07,01:30,-0.2,0,5.2,81,144,0.4,996.3,1.2
2021-05-07,01:40,-0.1,0,5.2,81,143,0.2,996.3,0.9
2021-05-07,01:50,0.1,0,5.3,81,133,0.7,996.3,1.5
2021-05-07,02:00,-0.1,0,5.3,81,129,0.8,996.3,1.2
2021-05-07,02:10,0.1,0,5.5,81,130,0.4,996.3,0.9
2021-05-07,02:20,-0.1,0,5.4,81,143,0.7,996.3,1.5
2021-05-07,02:30,-0.1,0,5.4,81,153,0.8,996.3,1.8
2021-05-07,02:40,-0.5,0,5.4,81,144,1,996.3,1.8
2021-05-07,02:50,-0.5,0,5.2,81,147,1.1,996.3,1.8
2021-05-07,03:00,-0.1,0,5.2,81,155,0.5,996.3,1.2
2021-05-07,03:10,0.6,0,5.2,82,139,0.8,996.5,1.8
2021-05-07,03:20,1.3,0,5.1,83,122,0.9,996.5,1.8
2021-05-07,03:30,2.5,0,5.1,83,133,0.8,996.5,1.2
2021-05-07,03:40,4.2,0,5,83,140,0.4,996.5,0.9
2021-05-07,03:50,6.9,0,5,83,134,0.6,996.7,1.2
2021-05-07,04:00,11.5,0,5,83,123,0.7,996.7,1.5
2021-05-07,04:10,16.9,0,5,83,122,0.8,996.7,1.2
2021-05-07,04:20,23.2,0,5,83,125,0.1,996.8,0.6
2021-05-07,04:30,30.8,0,5,83,126,0.2,996.8,0.9
2021-05-07,04:40,40.5,0,5.1,83,126,0.5,996.8,1.5
2021-05-07,04:50,52,0,5.2,83,126,0.2,996.8,0.6
2021-05-07,05:00,87.7,0,5.4,83,153,0.5,997,1.5
2021-05-07,05:10,155.3,0,5.5,83,272,0.8,997,3
2021-05-07,05:20,167.5,0,6,82,341,0.5,997.2,1.8
2021-05-07,05:30,170.4,0,6.4,81,267,0.7,997.2,1.8
2021-05-07,05:40,208.3,0,6.6,77,97,0.6,997.2,1.5
2021-05-07,05:50,233.9,0,7,76,115,0.5,997.3,1.5
2021-05-07,06:00,270.4,0,6.9,75,357,1,997.3,1.8
2021-05-07,06:10,280.6,0,6.5,72,350,0.9,997.5,2.4
2021-05-07,06:20,304.8,6,7,73,344,0.8,997.5,1.8
2021-05-07,06:30,290.7,9.3,6.9,73,324,1.6,997.5,3.3
2021-05-07,06:40,157.7,2,6.5,73,325,2.3,997.7,4.2
2021-05-07,06:50,201,0,6.2,75,304,2.4,997.7,3.9
2021-05-07,07:00,362.7,0,6.5,75,305,2.2,997.7,3.6
2021-05-07,07:10,408.6,0,6.5,73,318,2.2,997.8,3.6
2021-05-07,07:20,426,0,6.9,73,313,2.4,998,3.9
2021-05-07,07:30,281.9,0,6.9,72,317,2.6,998,4.5
2021-05-07,07:40,225.1,4.7,6.8,71,317,2.3,998,3.6
2021-05-07,07:50,470.4,9.7,6.5,71,316,2.5,998.2,3.6
2021-05-07,08:00,533.1,10,7,70,300,2.5,998.2,3.9
2021-05-07,08:10,488.1,10,7.5,67,322,1.9,998.2,3.3
2021-05-07,08:20,570.7,10,7.5,66,316,2.1,998.2,3.9
2021-05-07,08:30,530.6,9.3,7.9,64,340,1.8,998.3,3.3
2021-05-07,08:40,378,6.3,7.5,63,334,2.5,998.3,3.6
2021-05-07,08:50,644.1,10,7.4,63,349,2.2,998.5,3.3
2021-05-07,09:00,652,10,7.7,62,340,1.9,998.5,3.6
2021-05-07,09:10,672.1,10,8.9,59,332,1.6,998.7,3.3
2021-05-07,09:20,693.9,10,7.9,56,336,3.1,998.5,4.8
2021-05-07,09:30,706.8,10,8.5,57,335,3.1,998.7,5.1
2021-05-07,09:40,715.6,10,8.8,54,318,2.8,998.7,5.4
2021-05-07,09:50,729.9,10,8.6,55,310,3.1,998.7,5.4
2021-05-07,10:00,746.5,10,8.7,57,298,2.8,998.8,5.1
2021-05-07,10:10,769.8,10,8.8,60,301,2.9,998.8,5.7
2021-05-07,10:20,780.7,10,8.3,60,286,3.3,999.2,5.7
2021-05-07,10:30,779.1,10,8.6,61,296,3.4,998.8,5.1
2021-05-07,10:40,797,10,8.8,61,309,3.3,998.8,5.4
2021-05-07,10:50,815.1,10,9,61,310,3.7,999,6
2021-05-07,11:00,820.2,10,9,59,310,3.3,999.2,6
2021-05-07,11:10,800.8,10,9.1,57,306,3.4,999.2,5.7
2021-05-07,11:20,803.7,10,9.2,56,301,3.6,999,5.7
2021-05-07,11:30,803.3,10,9.4,56,305,3.2,999,6.3
2021-05-07,11:40,790.3,10,9.3,56,293,3.8,999.2,6.3
2021-05-07,11:50,720.2,9.7,9.4,53,300,3.4,999.4,6
2021-05-07,12:00,779.8,10,9,53,325,4,999.4,7.2
2021-05-07,12:10,741,10,9.8,51,325,3.7,999.4,6.3
2021-05-07,12:20,780.4,10,9.8,49,315,3.3,999.5,6.6
2021-05-07,12:30,766.9,10,9.6,48,296,4,999.2,6.3
2021-05-07,12:40,759.8,10,10.1,47,300,4.3,999.5,7.5
2021-05-07,12:50,751.1,10,10.5,45,301,3.4,999.7,6
2021-05-07,13:00,739.8,10,10.5,44,314,3.6,999.4,6
2021-05-07,13:10,731.7,10,9.9,43,308,3.8,999.4,6
2021-05-07,13:20,721.8,10,10,43,304,3.7,999.7,6.3
2021-05-07,13:30,705,10,10.3,42,296,3.7,999.7,6.9
2021-05-07,13:40,694.6,10,10.6,42,291,3.1,999.7,6.6
2021-05-07,13:50,680.5,10,10.9,40,308,3,999.7,5.7
2021-05-07,14:00,666.2,10,10.4,41,299,3.4,1000,6
2021-05-07,14:10,644.8,10,10.8,39,305,3.9,999.9,6.6
2021-05-07,14:20,626.8,10,10.5,38,306,3.4,999.9,6.6
2021-05-07,14:30,611.5,10,10.5,39,331,4.3,999.7,6.9
2021-05-07,14:40,599.7,10,10.2,40,333,4.6,999.9,6.3
2021-05-07,14:50,589.5,10,10,41,337,5,999.9,7.2
2021-05-07,15:00,558.4,10,10.6,40,335,4.1,1000.2,6.9
2021-05-07,15:10,541.1,10,10.5,41,334,5.2,1000,8.4
2021-05-07,15:20,517.9,10,10.5,42,325,4.5,1000.2,8.1
2021-05-07,15:30,419.1,8.7,10.5,42,325,4,1000,7.5
2021-05-07,15:40,453.7,9.7,10.3,42,322,4.3,1000.4,7.5
2021-05-07,15:50,457,10,10.5,42,326,5.1,1000,9.6
2021-05-07,16:00,436.3,10,10.2,42,319,5.2,1000.5,8.4
2021-05-07,16:10,415,10,9.8,42,322,5.2,1000.9,8.4
2021-05-07,16:20,392.1,10,9.9,41,320,5.2,1000.4,8.4
2021-05-07,16:30,370.7,10,9.9,43,322,4.5,1000.9,7.2
2021-05-07,16:40,351,10,9.4,46,316,4.9,1000.7,8.7
2021-05-07,16:50,328.1,10,9.1,44,318,5.7,1000.7,9.6
2021-05-07,17:00,304.7,10,9.1,46,312,5.2,1000.7,8.7
2021-05-07,17:10,282.7,10,9.1,46,317,5.1,1001,8.7
2021-05-07,17:20,260.5,10,8.8,45,318,5.2,1001.2,8.1
2021-05-07,17:30,236.8,10,8.7,47,315,5,1001.2,7.8
2021-05-07,17:40,199.1,10,8.5,47,317,4.8,1001.2,7.8
2021-05-07,17:50,191.8,10,8.4,51,313,5.5,1001.4,8.4
2021-05-07,18:00,171,10,8.4,54,310,4.8,1001.5,8.1
2021-05-07,18:10,150.4,10,8.3,49,334,4.6,1001.5,7.5
2021-05-07,18:20,131.6,10,7.9,47,342,5.8,1001.5,9.6
2021-05-07,18:30,112.6,10,8,48,341,6.3,1001.7,9.9
2021-05-07,18:40,93.7,10,7.9,49,331,6.2,1001.9,8.7
2021-05-07,18:50,76.4,10,7.6,52,330,5.7,1001.9,9
2021-05-07,19:00,60.4,10,7.5,54,334,6,1002,8.1
